,precision,recall,f1-score,support
0,1.0,1.0,1.0,1394.0
1,0.9823917828319882,0.9550641940085592,0.9685352622061483,1402.0
2,0.8721864951768489,0.781700288184438,0.824468085106383,1388.0
3,0.9881422924901185,0.9960159362549801,0.992063492063492,251.0
4,0.9029451137884873,0.9587775408670931,0.9300241296104792,1407.0
5,0.8036858974358975,0.8883968113374667,0.843920908708456,1129.0
6,0.9704049844236761,0.9888888888888889,0.9795597484276729,630.0
7,0.9653679653679653,0.7819074333800842,0.8640061991476172,1426.0
8,0.9896519285042333,1.0,0.9947990543735225,1052.0
9,0.9712092130518234,1.0,0.9853943524829601,506.0
10,0.8623115577889447,0.8403525954946132,0.8511904761904763,1021.0
11,1.0,1.0,1.0,1363.0
12,1.0,1.0,1.0,1366.0
13,0.9993011879804332,0.9993011879804332,0.9993011879804332,1431.0
14,0.9793510324483776,0.9750367107195301,0.9771891096394407,1362.0
15,0.559938128383604,0.5250181290790428,0.5419161676646705,1379.0
16,0.8800599700149925,0.8507246376811595,0.8651436993367723,690.0
17,0.992181947405828,0.9957203994293866,0.9939480242079032,1402.0
18,0.9942028985507246,0.9716713881019831,0.9828080229226361,1412.0
19,0.7755856966707768,0.8084832904884319,0.7916928886091881,778.0
20,0.8683127572016461,0.9440715883668904,0.9046087888531619,447.0
21,0.8161290322580645,0.8461538461538461,0.8308702791461413,598.0
22,1.0,1.0,1.0,1034.0
23,0.5751463890696161,0.6088154269972452,0.591502174640348,1452.0
24,0.9733750978856696,0.8884917798427449,0.9289985052316891,1399.0
25,0.6663101604278074,0.9396681749622926,0.7797246558197747,663.0
26,0.9331761006289309,0.9689795918367347,0.9507408890668804,1225.0
accuracy,0.9007329347789375,0.9007329347789375,0.9007329347789375,0.9007329347789375
macro avg,0.9007913936957946,0.9078977718539202,0.9026817074606017,29607.0
weighted avg,0.9042170336504353,0.9007329347789375,0.901027180611623,29607.0
